subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0630906;vinyltriethoxysilane;AUGMENTS;C0019080;Hemorrhage;8
C0061202;Genistein;AUGMENTS;C1256369;insulin secretion;9
C0010124;Corticosterone;AUGMENTS;C0025260;Memory;19
C0032821;Potassium;AUGMENTS;C1256369;insulin secretion;22
C0038317;Steroids;AUGMENTS;C0017262;Gene Expression;7
C0142812;SODIUM BUTYRATE;AUGMENTS;C1156200;Histone Acetylation;10
C0017687;Glucagon;AUGMENTS;C1256369;insulin secretion;31
C0025646;Methionine;AUGMENTS;C0025723;Methylation;48
C0017725;Glucose;AUGMENTS;C0007608;cell motility;9
C0720298;Estrogenic;AUGMENTS;C0596290;Cell Proliferation;12
C0085241;Monocrotaline;AUGMENTS;C1269026;Entire pulmonary artery;20
C0037473;Sodium;AUGMENTS;C0007634;Cells;19
C0020281;Hydrogen Peroxide;AUGMENTS;C0225336;Endothelial Cells;36
C0021753|3553;Interleukin-1 beta|IL1B;AUGMENTS;C0007301;Cartilage;8
2551|4780;GABPA|NFE2L2;AUGMENTS;C0037083;Signal Transduction;8
C1101610;MicroRNAs;AUGMENTS;C0007586;Cell Cycle;7
C0008546;Chromatin;AUGMENTS;C0017262;Gene Expression;19
C0243192;agonists;AUGMENTS;C0225336;Endothelial Cells;38
C0008377;Cholesterol;AUGMENTS;C0162638;Apoptosis;57
C1174850;moist exposed burn ointment;AUGMENTS;C0043240;Wound Healing;8
C0059709;ethephon;AUGMENTS;C1177284;abscission;7
C0013089;Doxorubicin;AUGMENTS;C0013203;Drug resistance;22
C0042211;Vaccines, Attenuated;AUGMENTS;C0020964;Immunity;29
C0299583|3952;Leptin|LEP;AUGMENTS;C1159974;osteoblast differentiation;8
C0360714;Hydroxymethylglutaryl-CoA Reductase Inhibitors;AUGMENTS;C0162638;Apoptosis;23
C0022023;Ions;AUGMENTS;C0007577;Cell Adhesion;9
C0013030;Dopamine;AUGMENTS;C0235169;Excitability;30
C0243192;agonists;AUGMENTS;C1159709;cholesterol transport;15
C0037494;Sodium Chloride;AUGMENTS;C0020538;Hypertensive disease;125
C0080093;N-Methyl-D-Aspartate Receptors;AUGMENTS;C1136141;Depotentiation;10
C0024360;Lysophosphatidylcholines;AUGMENTS;C0031164;Permeability;16
C0085401|4137;tau Proteins|MAPT;AUGMENTS;C1156032;Microtubule Polymerization;7
C0042210;Vaccines;AUGMENTS;C0018903;Hemagglutination;15
C1367475|914;CD2 gene|CD2;AUGMENTS;C1155065;T-Cell Activation;7
C1568245;Endocrine Disruptors;AUGMENTS;C0596843;Adipogenesis;10
C0961814;interleukin-22;AUGMENTS;C0301872;Immune response;6
C0053705;bis(4-hydroxycinnamoyl)methane;AUGMENTS;C0162638;Apoptosis;12
C0020281;Hydrogen Peroxide;AUGMENTS;C0018270;Growth;49
C0254837;NGFR Protein;AUGMENTS;C0162638;Apoptosis;11
C0025552;Metals;AUGMENTS;C0007634;Cells;18
C0031381;Phencyclidine;AUGMENTS;C0036341;Schizophrenia;6
C0023810;Lipopolysaccharides;AUGMENTS;C0021852;Intestines, Small;7
C0005036;Benzene;AUGMENTS;C0005953;Bone Marrow;12
C0028128;Nitric Oxide;AUGMENTS;C0027477;Natriuresis;11
C0040615;Antipsychotic Agents;AUGMENTS;C0024888;Mastication;31
C0040615;Antipsychotic Agents;AUGMENTS;C0026649;Movement;39
C0013227;Pharmaceutical Preparations;AUGMENTS;C0599781;glucose uptake;11
C0030946;Endopeptidases;AUGMENTS;C0007608;cell motility;7
C0597357;receptor;AUGMENTS;C0175996;Protoplasm;45
C0035696;RNA, Messenger;AUGMENTS;C0178784;Organ;10
C1171892|7422;VEGF protein, human|VEGFA;AUGMENTS;C0027061;Myocardium;9
C0015133;Etoposide;AUGMENTS;C0162638;Apoptosis;33
C0015133;Etoposide;AUGMENTS;C1159825;caspase activation;15
C0016055;Fibronectins;AUGMENTS;C0007608;cell motility;66
C0017725;Glucose;AUGMENTS;C0225828;Myocytes, Cardiac;56
C0004409;Auxins;AUGMENTS;C1155893;unidimensional cell growth;14
C1099354;RNA, Small Interfering;AUGMENTS;C1156212;chromatin silencing;16
C0282554;chemokine;AUGMENTS;C0302600;Angiogenesis;36
C0282554;chemokine;AUGMENTS;C0021368;Inflammation;34
C0666364|8600;TRANCE protein|TNFSF11;AUGMENTS;C0005974;Bone Resorption;14
C0003009;Angiotensin II;AUGMENTS;C0037083;Signal Transduction;28
C0003009;Angiotensin II;AUGMENTS;C0003483;Aorta;58
C0025219;Melatonin;AUGMENTS;C0037313;Sleep;99
C0042291;Valproic Acid;AUGMENTS;C0232407;Hair growth;7
C0003299;Antiepileptic Agents;AUGMENTS;C0000768;Congenital Abnormality;15
C0010656;caspase;AUGMENTS;C0037083;Signal Transduction;23
C0246681;platelet-derived growth factor BB;AUGMENTS;C0596290;Cell Proliferation;33
C0023810;Lipopolysaccharides;AUGMENTS;C0011065;Cessation of life;160
C0021966;Iodides;AUGMENTS;C0007634;Cells;9
C0025219;Melatonin;AUGMENTS;C1330957;Cytokinesis of the fertilized ovum;10
C0025219;Melatonin;AUGMENTS;C0017262;Gene Expression;12
C0025219;Melatonin;AUGMENTS;C0013936;Embryonic Development;16
C0013227;Pharmaceutical Preparations;AUGMENTS;C0000768;Congenital Abnormality;21
C0032136;Plasmids;AUGMENTS;C0040649;Transcription, Genetic;35
C0054450;Calcineurin;AUGMENTS;C0017262;Gene Expression;16
C0076797;Tolerogen;AUGMENTS;C0039198;Regulatory T-Lymphocytes;11
C0015688;Fatty Acids, Nonesterified;AUGMENTS;C0227525;Hepatocyte;18
C0011777;Dexamethasone;AUGMENTS;C1149888;alkaline phosphatase activity;44
C0963581;aglepristone;AUGMENTS;C0005615;Birth;14
C0162574;Glycosylation End Products, Advanced;AUGMENTS;C0018270;Growth;11
C0012471;Dinoprost;AUGMENTS;C0042130;Uterine Contraction;47
C0012472;Dinoprostone;AUGMENTS;C0042130;Uterine Contraction;21
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;AUGMENTS;C1148806;nuclease activity;13
C0011185;dehydroepiandrosterone;AUGMENTS;C0031715;Phosphorylation;10
7124;TNF;AUGMENTS;C0023884;Liver;6
C0021753;Interleukin-1 beta;AUGMENTS;C0023884;Liver;42
C0006931;Capsaicin;AUGMENTS;C0036658;Esthesia;15
C0021760;Interleukin-6;AUGMENTS;C0023884;Liver;44
C0030054;Oxygen;AUGMENTS;C0542479;Energy, Physics;13
C0006931;Capsaicin;AUGMENTS;C0036239;Satiation;10
C0167117;exenatide;AUGMENTS;C0007613;Cell physiology;6
C0034802;Epidermal Growth Factor Receptor;AUGMENTS;C0596290;Cell Proliferation;12
C1099354;RNA, Small Interfering;AUGMENTS;C1330957;Cytokinesis of the fertilized ovum;12
C0061444;Glucuronic Acid;AUGMENTS;C0221102;Excretory function;8
C1565115;Apoptosis Inducing Proteins;AUGMENTS;C0162638;Apoptosis;26
6517;SLC2A4;AUGMENTS;C0599781;glucose uptake;40
C0085296|3725;Proto-Oncogene Proteins c-jun|JUN;AUGMENTS;C0040649;Transcription, Genetic;44
C1332743|1045;CDX2 gene|CDX2;AUGMENTS;C0040649;Transcription, Genetic;8
C0045093;gemcitabine;AUGMENTS;C0027651;Neoplasm;7
C0966553|7100;Toll-Like Receptor 5|TLR5;AUGMENTS;C0037083;Signal Transduction;7
C0038838;Superoxide Dismutase;AUGMENTS;C0009368;Colon;6
C0015688;Fatty Acids, Nonesterified;AUGMENTS;C0037080;Signal Pathways;7
C0000843;Abscisic Acid;AUGMENTS;C1326530;leaf senescence;38
C0007022;Carbon Tetrachloride;AUGMENTS;C0227525;Hepatocyte;13
C0016194;Flagellin;AUGMENTS;C1155265;innate immune response;10
C0136157;Peroxynitrite;AUGMENTS;C0162638;Apoptosis;96
C0020196;Hyaluronic Acid;AUGMENTS;C0007634;Cells;10
C0385569;Interleukin-24;AUGMENTS;C0162638;Apoptosis;6
C0018338;Cyclic GMP;AUGMENTS;C0003483;Aorta;6
C0017725;Glucose;AUGMENTS;C0004268;Attention;9
56616;DIABLO;AUGMENTS;C0162638;Apoptosis;27
C0028040;Nicotine;AUGMENTS;C0596290;Cell Proliferation;33
C0079419|7157;TP53 gene|TP53;AUGMENTS;C0596290;Cell Proliferation;44
C0037473;Sodium;AUGMENTS;C0439857;Dependence;12
C0282554;chemokine;AUGMENTS;C0598934;tumor growth;9
C0107103;Brain-Derived Neurotrophic Factor;AUGMENTS;C1160337;axonogenesis;12
C0017725;Glucose;AUGMENTS;C0026649;Movement;13
C0136157;Peroxynitrite;AUGMENTS;C0011065;Cessation of life;17
C0596577;Flavonoids;AUGMENTS;C0011065;Cessation of life;12
C0285558|207;RAC-Alpha Serine/Threonine Kinase|AKT1;AUGMENTS;C0007608;cell motility;15
C0162772;Reactive Oxygen Species;AUGMENTS;C0031307;Phagocytes;24
C0812246|7124;TNF gene|TNF;AUGMENTS;C0007587;Cell Death;9
C0030956;Peptides;AUGMENTS;C0020964;Immunity;13
C0752312;Mitogen-Activated Protein Kinases;AUGMENTS;C0007620;Cell Survival;18
C0073096;resveratrol;AUGMENTS;C0334227;Tumor cells, malignant;6
C0001962;Ethanol;AUGMENTS;C1325881;biofilm formation;8
C0010132;Corticotropin-Releasing Hormone;AUGMENTS;C0037322;Sleep, REM;6
C0107103;Brain-Derived Neurotrophic Factor;AUGMENTS;C0085103;Neurites;25
C1566548;Sterol Regulatory Element Binding Proteins;AUGMENTS;C0040649;Transcription, Genetic;12
C0031676;Phospholipids;AUGMENTS;C0018270;Growth;14
C0006675;Calcium;AUGMENTS;C0029433;Osteogenesis;27
C0016026;Fibroblast Growth Factor;AUGMENTS;C0025485;Mesoderm;59
C0039315;Tars;AUGMENTS;C0040649;Transcription, Genetic;9
C0017337;Genes;AUGMENTS;C1325881;biofilm formation;9
C0033306;Progestins;AUGMENTS;C0683370;hypermotility;6
C0027481;Atrial Natriuretic Factor;AUGMENTS;C0023796;Lipolysis;19
C0018338;Cyclic GMP;AUGMENTS;C0031715;Phosphorylation;116
C0037663;Somatotropin;AUGMENTS;C0018270;Growth;154
C0012091;Diclofenac;AUGMENTS;C0038351;Stomach;9
C1333543|2261;FGFR3 gene|FGFR3;AUGMENTS;C0005847;Blood Vessels;10
C0001648;Adrenergic Agonists;AUGMENTS;C0006298;Brown Fat;12
C0128062;methyl jasmonate;AUGMENTS;C0007634;Cells;15
C0162772;Reactive Oxygen Species;AUGMENTS;C0029045;Oocytes;8
C0162772;Reactive Oxygen Species;AUGMENTS;C0030596;Parthenogenesis;9
C0006812;Camptothecin;AUGMENTS;C0011065;Cessation of life;15
C0142812;SODIUM BUTYRATE;AUGMENTS;C0162638;Apoptosis;16
C1367471|926;CD8B1 gene|CD8B;AUGMENTS;C1516031;Antitumor Response;6
C0001551;Immunologic Adjuvants;AUGMENTS;C1155250;humoral defense mechanism (sensu Vertebrata);8
C0015075;Ethylene;AUGMENTS;C1155275;ethylene biosynthesis;9
C0766510;dihydroxy-vitamin D3;AUGMENTS;C0011306;Dendritic Cells;8
C0042866;Vitamin D;AUGMENTS;C0039194;T-Lymphocyte;7
C0034861;Recombinant Proteins;AUGMENTS;C0301872;Immune response;36
C0066772;lysophosphatidic acid;AUGMENTS;C0598312;DNA biosynthesis;21
C0020281;Hydrogen Peroxide;AUGMENTS;C0227525;Hepatocyte;20
C0102118;Alendronate;AUGMENTS;C0043240;Wound Healing;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0206116;Microglia;17
C1144149;lenalidomide;AUGMENTS;C0039194;T-Lymphocyte;25
C0007367;CATALASE;AUGMENTS;C0023884;Liver;55
C0033684;Proteins;AUGMENTS;C0036658;Esthesia;8
C0024337;Lysine;AUGMENTS;C0043094;Weight Gain;10
C0027289;NADH;AUGMENTS;C0013846;Electron Transport;18
C0033727;Protons;AUGMENTS;C0043309;Roentgen Rays;17
C0031676;Phospholipids;AUGMENTS;C0006104;Brain;7
C0000843;Abscisic Acid;AUGMENTS;C0037083;Signal Transduction;25
C0042010;Uridine Triphosphate;AUGMENTS;C1152840;purinergic nucleotide receptor activity;11
C0033684;Proteins;AUGMENTS;C0042784;Viscosity;28
C0021753;Interleukin-1 beta;AUGMENTS;C0597360;receptor expression;11
C0014939;Estrogens;AUGMENTS;C0030193;Pain;7
C0031180;Peroxides;AUGMENTS;C0007587;Cell Death;11
C0028754;Obesity;AUGMENTS;C0030305;Pancreatitis;8
C0008377;Cholesterol;AUGMENTS;C0040669;Transfection;6
C0068355;NADPH Oxidase;AUGMENTS;C0037083;Signal Transduction;18
C0028754;Obesity;AUGMENTS;C0012634;Disease;56
C0379710;caveolin 1;AUGMENTS;C0014139;Endocytosis;12
C0007004;Carbohydrates;AUGMENTS;C0043096;Body Weight decreased;9
C0017037;Glutamate-Cysteine Ligase;AUGMENTS;C0023884;Liver;6
C0033684;Proteins;AUGMENTS;C0014653;Equilibrium;11
C0040648;TRANSCRIPTION FACTOR;AUGMENTS;C0023884;Liver;22
C0032594;Polysaccharides;AUGMENTS;C0031715;Phosphorylation;10
C1364818;APP gene;AUGMENTS;C0596952;Mitochondrial Membranes;6
C0208355;multicatalytic endopeptidase complex;AUGMENTS;C0162638;Apoptosis;20
C0033684;Proteins;AUGMENTS;C0598501;Chromosome Pairing;13
C0961814;interleukin-22;AUGMENTS;C0043240;Wound Healing;9
C0209548;CCAAT-Enhancer-Binding Protein-beta;AUGMENTS;C0023884;Liver;7
C0348035;oxidized low density lipoprotein;AUGMENTS;C1155266;Inflammatory Response;11
C0033684;Proteins;AUGMENTS;C1510470;Motility;23
C0012634;Disease;AUGMENTS;C0021311;Infection;35
C0003320;Antigens;AUGMENTS;C0021311;Infection;23
C0017887;Nitroglycerin;AUGMENTS;C0232338;Blood flow;53
C0012472;Dinoprostone;AUGMENTS;C0302600;Angiogenesis;26
C0020268;Hydrocortisone;AUGMENTS;C0006104;Brain;7
C0016360;Fluorouracil;AUGMENTS;C0021853;Intestines;34
C0599934;Vaccines, Peptide;AUGMENTS;C0039194;T-Lymphocyte;8
C0060993;Galanin;AUGMENTS;C0017070;Ganglia, Spinal;8
C0021753;Interleukin-1 beta;AUGMENTS;C0007301;Cartilage;75
C0206136;Sodium Chloride, Dietary;AUGMENTS;C0005823;Blood Pressure;12
C0017337;Genes;AUGMENTS;C0006104;Brain;74
C0012854;DNA;AUGMENTS;C1155292;DNA damage checkpoint;6
C0812250|1112;CHES1 gene|FOXN3;AUGMENTS;C1155292;DNA damage checkpoint;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0683157;adverse drug event;12
C0033371;Prolactin;AUGMENTS;C0596290;Cell Proliferation;19
C0387583;cyclooxygenase 2;AUGMENTS;C0024623;Malignant neoplasm of stomach;7
C0030233;Palmitates;AUGMENTS;C0227525;Hepatocyte;11
C0006632;Cadmium;AUGMENTS;C0022646;Kidney;114
C0017861;Glycerol;AUGMENTS;C0237820;Recovery;9
C0028128;Nitric Oxide;AUGMENTS;C0086982;Signal Transduction Pathways;23
C0040302;Titanium;AUGMENTS;C0018270;Growth;8
C0043047;Water;AUGMENTS;C0542479;Energy, Physics;48
C0220839;Glutamate;AUGMENTS;C0234194;Nociception;8
C0243192;agonists;AUGMENTS;C0234194;Nociception;10
C0038179;Starch;AUGMENTS;C0012238;Digestion;9
C0054247;butenolide;AUGMENTS;C1160189;seed germination;6
C0597357;receptor;AUGMENTS;C0543488;Interested;12
C0682972;G-Protein-Coupled Receptors;AUGMENTS;C1256369;insulin secretion;6
C0015689;Fatty Acids, Omega-3;AUGMENTS;C0006104;Brain;7
C0006230;Bromocriptine;AUGMENTS;C0032961;Pregnancy;35
C0013227;Pharmaceutical Preparations;AUGMENTS;C0032961;Pregnancy;14
C0078517;wortmannin;AUGMENTS;C0596402;cytotoxicity;7
C0911014;ghrelin;AUGMENTS;C0232572;Gastric motility;30
8878;SQSTM1;AUGMENTS;C0004391;Autophagy;18
C0001962;Ethanol;AUGMENTS;C0031715;Phosphorylation;64
C0033684;Proteins;AUGMENTS;C0043240;Wound Healing;60
C0522095;Long chain fatty acid;AUGMENTS;C0243144;uptake;8
C0522102;Fatty Acids, Saturated;AUGMENTS;C0162638;Apoptosis;24
C0003818;Arsenic;AUGMENTS;C0040682;cell transformation;29
C0023810;Lipopolysaccharides;AUGMENTS;C0007608;cell motility;30
C0001962;Ethanol;AUGMENTS;C0037313;Sleep;191
C0032594;Polysaccharides;AUGMENTS;C0014139;Endocytosis;6
C0116755;Ethrel;AUGMENTS;C1177284;abscission;8
C1101268;beta-elemene;AUGMENTS;C0007634;Cells;8
C0033713;Proto-Oncogenes;AUGMENTS;C0007595;Cell Growth;6
C0028959;Oligosaccharides;AUGMENTS;C0018270;Growth;146
C0074007;salvin;AUGMENTS;C0162638;Apoptosis;7
C0299583|3952;Leptin|LEP;AUGMENTS;C0007595;Cell Growth;9
C0022957;Lactulose;AUGMENTS;C0018270;Growth;6
C0009968;Copper;AUGMENTS;C0026649;Movement;7
C0023779;Lipids;AUGMENTS;C0040669;Transfection;23
C0037473;Sodium;AUGMENTS;C0018270;Growth;16
C1176128;jasmonate;AUGMENTS;C1154988;defense response;30
C1335439|100616102|100862685|100862688;Polymerase|ERVK-9|ERVK-19|ERVK-11;AUGMENTS;C0040649;Transcription, Genetic;15
C0038317;Steroids;AUGMENTS;C1160520;oocyte maturation;25
C0038317;Steroids;AUGMENTS;C0086982;Signal Transduction Pathways;6
C0019139;Heparin, Low-Molecular-Weight;AUGMENTS;C0019080;Hemorrhage;50
C0354604;Oral anticoagulants;AUGMENTS;C0019080;Hemorrhage;38
C1098510;fondaparinux;AUGMENTS;C0019080;Hemorrhage;6
C0003241;Antibodies;AUGMENTS;C0025260;Memory;13
C0302583;Iron;AUGMENTS;C0006104;Brain;21
C0019588;Histamine;AUGMENTS;C1140999;Contraction;68
C0599933|5970|6857|64689|65125;p65|RELA|SYT1|GORASP1|WNK1;AUGMENTS;C0017262;Gene Expression;7
C1519595;Transcript;AUGMENTS;C0015665;Fat Body;7
C1519595;Transcript;AUGMENTS;C0019000;Hemocytes;30
C0013227;Pharmaceutical Preparations;AUGMENTS;C0439857;Dependence;17
C0003779;Argipressin;AUGMENTS;C0023185;Learning;14
C0032207;Platinum;AUGMENTS;C0596402;cytotoxicity;7
C0023610;Gonadorelin;AUGMENTS;C0029965;Ovulation;171
C0003242;Antibodies, Anti-Idiotypic;AUGMENTS;C0021311;Infection;9
C1255099;Free Calcium;AUGMENTS;C0027882;Neurons;7
C0024141;Lupus Erythematosus, Systemic;AUGMENTS;C0012634;Disease;10
C0021761;Interleukin-7;AUGMENTS;C1155046;T-Cell Proliferation;8
C0033684;Proteins;AUGMENTS;C0040300;Body tissue;123
C0611285;APP protein, human;AUGMENTS;C0242606;Oxidative Stress;7
C0008546;Chromatin;AUGMENTS;C0040649;Transcription, Genetic;113
C0000097;1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine;AUGMENTS;C0162512;Neostriatum;25
C0085196;Oxidopamine;AUGMENTS;C0162512;Neostriatum;11
C0033684;Proteins;AUGMENTS;C0151747;Renal tubular disorder;6
C0030233;Palmitates;AUGMENTS;C0007634;Cells;60
C0037494;Sodium Chloride;AUGMENTS;C0040649;Transcription, Genetic;18
C0066772;lysophosphatidic acid;AUGMENTS;C0162638;Apoptosis;27
C0669365|4846;NOS3 protein, human|NOS3;AUGMENTS;C0597640;vasomotion;12
C0021753;Interleukin-1 beta;AUGMENTS;C0043240;Wound Healing;15
C0033684;Proteins;AUGMENTS;C0596988;Mutant;8
C0013089;Doxorubicin;AUGMENTS;C1150132;caspase-3 activity;9
C0123759;Interleukin-12;AUGMENTS;C0020964;Immunity;37
C0963088;interleukin-23;AUGMENTS;C0020964;Immunity;6
C0017337;Genes;AUGMENTS;C0475358;Tumor tissue sample;20
C0023810;Lipopolysaccharides;AUGMENTS;C0021853;Intestines;127
C0007090;Carcinogens;AUGMENTS;C0006142;Malignant neoplasm of breast;12
C0050668;Activins;AUGMENTS;C0040649;Transcription, Genetic;14
C1442521|3082;HGF gene|HGF;AUGMENTS;C0007608;cell motility;8
C0061928;GTPase-Activating Proteins;AUGMENTS;C0337037;Electric field;17
C0209338|6351;Chemokine (C-C Motif) Ligand 4|CCL4;AUGMENTS;C0024109;Lung;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0031715;Phosphorylation;64
C0012968;Docosahexaenoic Acids;AUGMENTS;C0024432;macrophage;8
C0808901|2130;EWSR1 gene|EWSR1;AUGMENTS;C0040649;Transcription, Genetic;10
7159;TP53BP2;AUGMENTS;C0162638;Apoptosis;8
C0166415;PPAR alpha;AUGMENTS;C0023884;Liver;34
1026|9338|27065|644914;CDKN1A|TCEAL1|NSG1|H3F3AP6;AUGMENTS;C0162638;Apoptosis;64
3429|5715|10534|10671|51014;IFI27|PSMD9|SSSCA1|DCTN6|TMED7;AUGMENTS;C0162638;Apoptosis;14
C0003402;Antioxidants;AUGMENTS;C0030012;Oxidation-Reduction;8
C0016055;Fibronectins;AUGMENTS;C0007577;Cell Adhesion;74
C0359916;Phenolics;AUGMENTS;C1148564;antioxidant activity;20
C0028621;Nucleosides;AUGMENTS;C0162638;Apoptosis;21
C0017725;Glucose;AUGMENTS;C0334227;Tumor cells, malignant;7
C1367307|6774;STAT3 gene|STAT3;AUGMENTS;C0596290;Cell Proliferation;20
C0080093;N-Methyl-D-Aspartate Receptors;AUGMENTS;C0011581;Depressive disorder;61
C0039286;Tamoxifen;AUGMENTS;C0042149;Uterus;16
C0017725;Glucose;AUGMENTS;C0006104;Brain;30
C0031623;Phosphatidylserines;AUGMENTS;C0007634;Cells;32
C0243192;agonists;AUGMENTS;C0022688;Natural Killer Cells;26
C0020275;Hydrogen;AUGMENTS;C0542479;Energy, Physics;7
C1136254;Microbicides;AUGMENTS;C0151521;Bacterial resistance;12
C0001443;Adenosine;AUGMENTS;C0302600;Angiogenesis;23
C0567415;Atom;AUGMENTS;C0233929;Emission;13
C0006945;Carbachol;AUGMENTS;C0233494;Tension;13
C0002508;Amines;AUGMENTS;C0007634;Cells;7
C0013227;Pharmaceutical Preparations;AUGMENTS;C0162783;Prefrontal Cortex;18
C0007412;Catecholamines;AUGMENTS;C0162783;Prefrontal Cortex;6
C0014939;Estrogens;AUGMENTS;C0006104;Brain;19
C1519595;Transcript;AUGMENTS;C0039194;T-Lymphocyte;44
C1307407|2475;FRAP1 protein, human|MTOR;AUGMENTS;C0302600;Angiogenesis;6
C1335654|861;RUNX1 gene|RUNX1;AUGMENTS;C0040649;Transcription, Genetic;9
C0008387;Cholesterol Esters;AUGMENTS;C0007634;Cells;11
C0043791;1,2-diacylglycerol;AUGMENTS;C0007634;Cells;32
C1367307|6774;STAT3 gene|STAT3;AUGMENTS;C0162493;Transcriptional Activation;12
C0073096;resveratrol;AUGMENTS;C1149763;deacetylase activity;8
55000;TUG1;AUGMENTS;C0040300;Body tissue;9
C0015684;Fatty Acids;AUGMENTS;C0004391;Autophagy;10
C0001480;Adenosine Triphosphate;AUGMENTS;C0024432;macrophage;10
C0599964|652;BMP4|BMP4;AUGMENTS;C0025485;Mesoderm;12
C1099354;RNA, Small Interfering;AUGMENTS;C0334227;Tumor cells, malignant;13
C0020281;Hydrogen Peroxide;AUGMENTS;C0376669;DNA Fragmentation;26
C0014939;Estrogens;AUGMENTS;C0028754;Obesity;6
C0079189;cytokine;AUGMENTS;C0001527;Adipose tissue;17
C0069676;osteopontin;AUGMENTS;C0001527;Adipose tissue;12
C0073096;resveratrol;AUGMENTS;C0011065;Cessation of life;22
C0003009;Angiotensin II;AUGMENTS;C1515670;mRNA Expression;18
C0038766;Sulfonylurea Compounds;AUGMENTS;C0020615;hypoglycemia;6
C0001551;Immunologic Adjuvants;AUGMENTS;C1519680;Tumor Immunity;6
C0023816|4023;LIPOPROTEIN LIPASE|LPL;AUGMENTS;C0023796;Lipolysis;11
C0017710;Glucocorticoids;AUGMENTS;C0023796;Lipolysis;20
C0070166;clopidogrel;AUGMENTS;C0005821;Blood Platelets;26
C0038734;Sulfhydryl Compounds;AUGMENTS;C0242606;Oxidative Stress;7
C0013089;Doxorubicin;AUGMENTS;C0205065;Ovaro-;6
C0013030;Dopamine;AUGMENTS;C0027477;Natriuresis;31
C0017725;Glucose;AUGMENTS;C0017982;glycosylation;17
C0021753;Interleukin-1 beta;AUGMENTS;C0040649;Transcription, Genetic;87
C0033684;Proteins;AUGMENTS;C0017070;Ganglia, Spinal;12
C1335858|6667;SP1 gene|SP1;AUGMENTS;C0040649;Transcription, Genetic;150
C0031727;Phosphotransferases;AUGMENTS;C0040711;Translation, Genetic;17
C0001271;Actins;AUGMENTS;C0014139;Endocytosis;27
C0379275;PPAR delta;AUGMENTS;C0040649;Transcription, Genetic;10
C0017337;Genes;AUGMENTS;C0033572;Prostate;6
C0052350;arginyl-glycyl-aspartic acid;AUGMENTS;C0001511;Adhesions;20
C0075193;Staurosporine;AUGMENTS;C0007587;Cell Death;10
C0623362;Matrix Metalloproteinases;AUGMENTS;C0021368;Inflammation;8
C0016055;Fibronectins;AUGMENTS;C0596290;Cell Proliferation;33
C0017237;Gelatin;AUGMENTS;C0596290;Cell Proliferation;8
C0597357;receptor;AUGMENTS;C0162493;Transcriptional Activation;14
C0022984;Laminin;AUGMENTS;C0007608;cell motility;22
C0387583;cyclooxygenase 2;AUGMENTS;C0043240;Wound Healing;6
C0243041;Molecular Chaperones;AUGMENTS;C0014239;Endoplasmic Reticulum;7
C0033371|5617;Prolactin|PRL;AUGMENTS;C0018270;Growth;58
C0001962;Ethanol;AUGMENTS;C0005823;Blood Pressure;25
C0812319|1934|27319;transforming growth factor beta3|EEF1B2P2|BHLHE22;AUGMENTS;C0029433;Osteogenesis;11
C0003779;Argipressin;AUGMENTS;C0221102;Excretory function;26
C1417753|9241;NOG gene|NOG;AUGMENTS;C0029433;Osteogenesis;7
C0025706;Methyl Methanesulfonate;AUGMENTS;C0079866;Mutagenesis;19
C0966897;hepcidin;AUGMENTS;C0023884;Liver;16
C0525013;Locus Control Region;AUGMENTS;C0040649;Transcription, Genetic;8
C0034802|1956;Epidermal Growth Factor Receptor|EGFR;AUGMENTS;C0596290;Cell Proliferation;29
C0017725;Glucose;AUGMENTS;C1523448;unfolded protein response;13
C0011777;Dexamethasone;AUGMENTS;C0024432;macrophage;16
C0056424;coumermycins;AUGMENTS;C0376525;Dimerization;8
C0041980;Uric Acid;AUGMENTS;C0030281;Structure of beta Cell of islet;8
C0001459;Adenosine Diphosphate;AUGMENTS;C0599026;light transmission;11
C0041980;Uric Acid;AUGMENTS;C0007634;Cells;10
C0669365|4846;NOS3 protein, human|NOS3;AUGMENTS;C0003483;Aorta;22
C1136170;Virulence Factors;AUGMENTS;C1325881;biofilm formation;7
C0123759;Interleukin-12;AUGMENTS;C0020966;Immunity, Cellular;18
C1099354;RNA, Small Interfering;AUGMENTS;C0037083;Signal Transduction;7
