subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0003211;Anti-Inflammatory Agents, Non-Steroidal;DISRUPTS;C0005821;Blood Platelets;7
C0666364|8600;TRANCE protein|TNFSF11;DISRUPTS;C0005974;Bone Resorption;16
C0351745;Tonics;DISRUPTS;C0598501;Chromosome Pairing;7
C0013227;Pharmaceutical Preparations;DISRUPTS;C0040711;Translation, Genetic;39
C0001963;Methanol;DISRUPTS;C0018270;Growth;72
C0055754;cinnamic aldehyde;DISRUPTS;C0018270;Growth;48
C0011777;Dexamethasone;DISRUPTS;C0007634;Cells;62
C0002475;Mitomycin;DISRUPTS;C0598934;tumor growth;37
C0008838;Cisplatin;DISRUPTS;C0598934;tumor growth;199
C0079419|7157;TP53 gene|TP53;DISRUPTS;C0007595;Cell Growth;136
C0030095;Oxytocin;DISRUPTS;C0002708;Amygdaloid structure;9
C0025746;Methylene blue;DISRUPTS;C0243102;enzyme activity;21
C0013030;Dopamine;DISRUPTS;C0678903;Neuronal Transmission;11
C1335142|8431;NR0B2 protein, human|NR0B2;DISRUPTS;C0040649;Transcription, Genetic;8
C0246957|1019;Cyclin-Dependent Kinase 4|CDK4;DISRUPTS;C1150423;kinase activity;7
C0037494;Sodium Chloride;DISRUPTS;C1140999;Contraction;9
C1332733|1017;CDK2 gene|CDK2;DISRUPTS;C1150423;kinase activity;20
C0034802|1956;Epidermal Growth Factor Receptor|EGFR;DISRUPTS;C0018270;Growth;78
C0019392;Hesperidin;DISRUPTS;C0018270;Growth;7
C0623362;Matrix Metalloproteinases;DISRUPTS;C0598934;tumor growth;12
C1335144;Orthologous Gene;DISRUPTS;C0018270;Growth;13
C0214743;Interleukin-13;DISRUPTS;C0021368;Inflammation;8
C0073096;resveratrol;DISRUPTS;C1523298;epithelial to mesenchymal transition;25
C0020282;Hydrogen Sulfide;DISRUPTS;C0162638;Apoptosis;10
C0074554;Simvastatin;DISRUPTS;C1383860;Cardiac Hypertrophy;9
C0220839;Glutamate;DISRUPTS;C1284077;Entire hippocampus;8
C0000966;Acetaldehyde;DISRUPTS;C0018270;Growth;9
C0003402;Antioxidants;DISRUPTS;C0596290;Cell Proliferation;24
C0360714;Hydroxymethylglutaryl-CoA Reductase Inhibitors;DISRUPTS;C1383860;Cardiac Hypertrophy;13
C0005036;Benzene;DISRUPTS;C0022203;Isomerism;11
C0040383;Toluene;DISRUPTS;C0022203;Isomerism;10
C0043367;Xylene;DISRUPTS;C0022203;Isomerism;11
C0017710;Glucocorticoids;DISRUPTS;C0020964;Immunity;10
C0348035;oxidized low density lipoprotein;DISRUPTS;C0162638;Apoptosis;19
C0079189;cytokine;DISRUPTS;C0007595;Cell Growth;27
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;DISRUPTS;C0302600;Angiogenesis;15
C0206529;Receptors, Metabotropic Glutamate;DISRUPTS;C0206249;Long-Term Potentiation;7
C1519595;Transcript;DISRUPTS;C0007595;Cell Growth;19
C0003242;Antibodies, Anti-Idiotypic;DISRUPTS;C0243144;uptake;36
C0001551;Immunologic Adjuvants;DISRUPTS;C0598934;tumor growth;19
C0041361;Tumor Antigens;DISRUPTS;C0027651;Neoplasm;6
C0054036;Brefeldin A;DISRUPTS;C0015283;Exocytosis;44
C0013227;Pharmaceutical Preparations;DISRUPTS;C0013470;Eating;39
C0051821;andrographolide;DISRUPTS;C0598934;tumor growth;20
C0033640;PROTEIN KINASE;DISRUPTS;C0031715;Phosphorylation;67
C0038179;Starch;DISRUPTS;C0243102;enzyme activity;9
C0030016;Oxidoreductase;DISRUPTS;C0007634;Cells;25
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;DISRUPTS;C1153488;apoptogenic cytochrome c release channel activity;19
C0011777;Dexamethasone;DISRUPTS;C0021368;Inflammation;77
50943;FOXP3;DISRUPTS;C0039194;T-Lymphocyte;29
C0023779;Lipids;DISRUPTS;C0004391;Autophagy;19
C0376515|596;BCL2 gene|BCL2;DISRUPTS;C0018270;Growth;11
C0028908;Oils;DISRUPTS;C0005482;Biodegradation;21
252995;FNDC5;DISRUPTS;C0162638;Apoptosis;8
C1328819;small molecule;DISRUPTS;C0040711;Translation, Genetic;53
C0079427;Tumor Suppressor Genes;DISRUPTS;C0027651;Neoplasm;58
23192;ATG4B;DISRUPTS;C0004391;Autophagy;14
C0001977;Butanols;DISRUPTS;C0018270;Growth;13
C0242603;Hematopoietic Stem Cell Transplantation;DISRUPTS;C0600688;Toxic effect;7
C0011847;Diabetes;DISRUPTS;C0038250;Stem cells;9
C0023779;Lipids;DISRUPTS;C0005823;Blood Pressure;19
C0169661|3717;Janus kinase 2|JAK2;DISRUPTS;C0596290;Cell Proliferation;9
C0239946;Fibrosis, Liver;DISRUPTS;C0162638;Apoptosis;7
C0239946;Fibrosis, Liver;DISRUPTS;C1326120;cell activation;14
C0008838;Cisplatin;DISRUPTS;C0012899;DNA Repair;13
C0039644;Tetracycline;DISRUPTS;C0851346;Radiation;7
C0596577;Flavonoids;DISRUPTS;C0242606;Oxidative Stress;50
C0040648;TRANSCRIPTION FACTOR;DISRUPTS;C0007586;Cell Cycle;12
C0028073;Nifurtimox;DISRUPTS;C0018270;Growth;6
C0014822|2056;Erythropoietin|EPO;DISRUPTS;C0021308;Infarction;6
C0010467;Curcumin;DISRUPTS;C0007634;Cells;51
C0379535;LytA enzyme;DISRUPTS;C0007623;Cell Wall;6
C0066468;metolachlor;DISRUPTS;C0018270;Growth;7
C0248719;telmisartan;DISRUPTS;C0005823;Blood Pressure;26
C0000843;Abscisic Acid;DISRUPTS;C0332862;Stomas;10
C0244989;Glycogen Synthase Kinase 3;DISRUPTS;C0007634;Cells;10
C1328819;small molecule;DISRUPTS;C1519670;Tumor Angiogenesis;7
C0003250;Monoclonal Antibodies;DISRUPTS;C0376525;Dimerization;10
C0045093;gemcitabine;DISRUPTS;C0598934;tumor growth;107
C0035552;Ribosomal Proteins;DISRUPTS;C0597295;Protein Biosynthesis;50
C0059589;esculetin;DISRUPTS;C0007620;Cell Survival;6
C0219233|2060;Epidermal Growth Factor Receptor Pathway Substrate 15|EPS15;DISRUPTS;C0014139;Endocytosis;7
C1099354;RNA, Small Interfering;DISRUPTS;C1256369;insulin secretion;6
C0014442;Enzymes;DISRUPTS;C0020291;Hydrolysis;37
C1328819;small molecule;DISRUPTS;C0004391;Autophagy;14
C0246694;MG 132;DISRUPTS;C0007595;Cell Growth;9
C0079189;cytokine;DISRUPTS;C0027651;Neoplasm;18
C0028128;Nitric Oxide;DISRUPTS;C0007613;Cell physiology;11
C0028128;Nitric Oxide;DISRUPTS;C0007620;Cell Survival;11
C0015980|3439;Interferon-beta|IFNA1;DISRUPTS;C0042774;Virus Replication;12
C0070166;clopidogrel;DISRUPTS;C0011065;Cessation of life;30
C0528561;X-Linked Inhibitor of Apoptosis Protein;DISRUPTS;C0007634;Cells;6
C0016693;Free Radicals;DISRUPTS;C0242606;Oxidative Stress;23
C0014939;Estrogens;DISRUPTS;C0596290;Cell Proliferation;21
C0071649;polyphenols;DISRUPTS;C0242606;Oxidative Stress;28
C0995188;cetuximab;DISRUPTS;C0018270;Growth;60
C0035696;RNA, Messenger;DISRUPTS;C0596290;Cell Proliferation;28
C0752312;Mitogen-Activated Protein Kinases;DISRUPTS;C0018270;Growth;46
C0069389;Okadaic Acid;DISRUPTS;C0544461;Inactivation;7
C1097641;2-cyclopentyl-5-(5-isoquinolylsulfonyl)-6-nitro-1H-benzo(D)imidazole;DISRUPTS;C1151861;phosphatase activity;9
C0065264;Luteolin;DISRUPTS;C0598934;tumor growth;17
C0074455;shikonin;DISRUPTS;C0007608;cell motility;6
C0043047;Water;DISRUPTS;C0026597;Motion;10
C0061764;glyphosate;DISRUPTS;C0007595;Cell Growth;6
8549;LGR5;DISRUPTS;C0596290;Cell Proliferation;6
C1097641;2-cyclopentyl-5-(5-isoquinolylsulfonyl)-6-nitro-1H-benzo(D)imidazole;DISRUPTS;C0007620;Cell Survival;7
C1099354;RNA, Small Interfering;DISRUPTS;C1519697;Tumorigenicity;11
C0037274;skin disorder;DISRUPTS;C0025201;melanocyte;12
C1171350;kinase inhibitor;DISRUPTS;C0007595;Cell Growth;12
C0257190;ivabradine;DISRUPTS;C0011065;Cessation of life;7
C1101268;beta-elemene;DISRUPTS;C0007595;Cell Growth;7
C1332396|10018;BCL2-Related Protein 11|BCL2L11;DISRUPTS;C0162638;Apoptosis;44
C1259921;hydroxytamoxifen;DISRUPTS;C0018270;Growth;6
22796;COG2;DISRUPTS;C1320716;Cardiovascular event;16
C1332709|940;CD28 gene|CD28;DISRUPTS;C0039194;T-Lymphocyte;11
C0010467;Curcumin;DISRUPTS;C0025519;Metabolism;7
C0001479;Na(+)-K(+)-Exchanging ATPase;DISRUPTS;C1148926;adenosinetriphosphatase activity;6
C1335875|6776;STAT5A gene|STAT5A;DISRUPTS;C0596290;Cell Proliferation;8
C0006675;Calcium;DISRUPTS;C0018270;Growth;49
C0024730;Mannitol;DISRUPTS;C0018270;Growth;12
C0033684;Proteins;DISRUPTS;C1148756;telomerase activity;7
C0251991;LY 294002;DISRUPTS;C0007595;Cell Growth;18
C0033413;Promoter Regions (Genetics);DISRUPTS;C0040649;Transcription, Genetic;42
C0017725;Glucose;DISRUPTS;C0017952;Glycolysis;151
C0694894|7248|10344;TSC1 gene|TSC1|CCL26;DISRUPTS;C0018270;Growth;7
C0694898|7490;WT1 gene|WT1;DISRUPTS;C0018270;Growth;12
C0385569;Interleukin-24;DISRUPTS;C0018270;Growth;20
65018;PINK1;DISRUPTS;C0004391;Autophagy;8
C0018850;Heat shock proteins;DISRUPTS;C0162638;Apoptosis;39
C0021758;Interleukin-4;DISRUPTS;C0596290;Cell Proliferation;12
C0001455;Cyclic AMP;DISRUPTS;C0031715;Phosphorylation;28
C1097641;2-cyclopentyl-5-(5-isoquinolylsulfonyl)-6-nitro-1H-benzo(D)imidazole;DISRUPTS;C0007634;Cells;12
C0056557;cryptotanshinone;DISRUPTS;C0018270;Growth;28
C0023870;Lithium;DISRUPTS;C0031715;Phosphorylation;20
C0013618;Edetic Acid;DISRUPTS;C0018270;Growth;54
C0027893|4852;neuropeptide Y|NPY;DISRUPTS;C1256369;insulin secretion;21
C0037659|6750;Somatostatin|SST;DISRUPTS;C1256369;insulin secretion;43
C0017337;Genes;DISRUPTS;C0037080;Signal Pathways;7
C0032081;Plant Extracts;DISRUPTS;C0018270;Growth;53
C0020281;Hydrogen Peroxide;DISRUPTS;C0026237;Mitochondria;6
C0040302;Titanium;DISRUPTS;C0001511;Adhesions;7
C1174885;dihydromyricetin;DISRUPTS;C0596290;Cell Proliferation;11
C0541149;upstream kinase;DISRUPTS;C0031715;Phosphorylation;6
C0039286;Tamoxifen;DISRUPTS;C0007620;Cell Survival;12
C0039286;Tamoxifen;DISRUPTS;C0162638;Apoptosis;10
C0081938;CD29 Antigen;DISRUPTS;C0001511;Adhesions;10
C0051231;allyl isothiocyanate;DISRUPTS;C0596290;Cell Proliferation;6
C0026882;Mutation;DISRUPTS;C0243102;enzyme activity;218
C0072354;Protein Disulfide Isomerase;DISRUPTS;C0596454;disulfide bond;13
C0257136;homoserine lactone;DISRUPTS;C1154599;quorum sensing;19
C0080222|7040;TGFB1 protein, human|TGFB1;DISRUPTS;C0018270;Growth;309
C0052078;antimycin;DISRUPTS;C0035203;Respiration;6
C0024467;Magnesium;DISRUPTS;C0031164;Permeability;6
C1099354;RNA, Small Interfering;DISRUPTS;C1515844;AKT Signaling Pathway;6
C0020281;Hydrogen Peroxide;DISRUPTS;C0243102;enzyme activity;24
142|1302;PARP1|COL11A2;DISRUPTS;C0007587;Cell Death;9
C0919442|4681;NBL1 gene|NBL1;DISRUPTS;C0018270;Growth;13
C0022942;Lactoferrin;DISRUPTS;C0162638;Apoptosis;16
C0242402;Opioids;DISRUPTS;C0678903;Neuronal Transmission;9
C0026549;Morphine;DISRUPTS;C0030193;Pain;32
C0079419|7157;TP53 gene|TP53;DISRUPTS;C0596290;Cell Proliferation;142
C0013089;Doxorubicin;DISRUPTS;C0596290;Cell Proliferation;87
C1309143|9232;PTTG1 protein, human|PTTG1;DISRUPTS;C0036679;Diastasis;7
C0246415;docetaxel;DISRUPTS;C1156031;Microtubule Depolymerization;8
C0012472;Dinoprostone;DISRUPTS;C0007634;Cells;31
C0001047;Acetylcysteine;DISRUPTS;C0023775;Lipid Peroxidation;14
C0007009;Carbon;DISRUPTS;C0031764;Photosynthesis;11
C1367673|9020;MAP3K14 gene|MAP3K14;DISRUPTS;C0018270;Growth;11
C0040549;Toxin;DISRUPTS;C0221284;Leptocyte;14
C0282523;CpG Islands;DISRUPTS;C0040649;Transcription, Genetic;19
C0029366;Orthovanadate;DISRUPTS;C0162638;Apoptosis;8
C0389071;Adiponectin;DISRUPTS;C0031715;Phosphorylation;16
C0003765;Arginine;DISRUPTS;C0013081;Down-Regulation;6
C0002272;Alpha-glucosidase;DISRUPTS;C0243102;enzyme activity;13
C0669365|4846;NOS3 protein, human|NOS3;DISRUPTS;C1272641;Systemic arterial pressure;6
C0030016;Oxidoreductase;DISRUPTS;C0243102;enzyme activity;19
C0059438;epigallocatechin gallate;DISRUPTS;C0006826;Malignant Neoplasms;11
C1335280|5781;PTPN11 gene|PTPN11;DISRUPTS;C0031715;Phosphorylation;19
C0282554;chemokine;DISRUPTS;C0162638;Apoptosis;19
C0065331;lycopene;DISRUPTS;C0018270;Growth;37
C0035668;RNA;DISRUPTS;C0162638;Apoptosis;34
C1334889;NOTCH1 gene;DISRUPTS;C0018270;Growth;24
C0040649;Transcription, Genetic;DISRUPTS;C0030013;Oxidative Phosphorylation;6
C1367307|6774;STAT3 gene|STAT3;DISRUPTS;C0004391;Autophagy;9
C0017725;Glucose;DISRUPTS;C0011065;Cessation of life;8
C0013227;Pharmaceutical Preparations;DISRUPTS;C0595921;Intraocular pressure disorder;31
C0597357;receptor;DISRUPTS;C0014139;Endocytosis;6
C0002520;Amino Acids;DISRUPTS;C0008858;Citric Acid Cycle;9
C0027934;Neurotoxins;DISRUPTS;C0598964;neurotransmitter secretion;7
C0042479;Venoms;DISRUPTS;C0018270;Growth;26
C0003402;Antioxidants;DISRUPTS;C0596402;cytotoxicity;25
C0969677;alpha Tocopherol;DISRUPTS;C0007587;Cell Death;15
C0052927;baicalein;DISRUPTS;C0007587;Cell Death;7
C0174680|25802|27241;Cyclin D1|LMOD1|BBS9;DISRUPTS;C1516334;Cell Cycle Progression;6
C0039736;Thalidomide;DISRUPTS;C0031715;Phosphorylation;10
C0013227;Pharmaceutical Preparations;DISRUPTS;C0023796;Lipolysis;14
C1537745|407040;MIRN34A gene|MIR34A;DISRUPTS;C0018270;Growth;6
C0166417;PPAR gamma;DISRUPTS;C0031715;Phosphorylation;32
C0035668;RNA;DISRUPTS;C0598934;tumor growth;34
C0006864;Cannabinoids;DISRUPTS;C0030193;Pain;13
C0001962;Ethanol;DISRUPTS;C0301872;Immune response;11
C1172779;Endocannabinoids;DISRUPTS;C0030193;Pain;10
C0021755;Interleukin-1;DISRUPTS;C0013470;Eating;9
C0084866;tripterine;DISRUPTS;C0596290;Cell Proliferation;25
C0003316;Epitopes;DISRUPTS;C0301872;Immune response;6
C0011145;Deferoxamine;DISRUPTS;C0242606;Oxidative Stress;10
C0657912;pregabalin;DISRUPTS;C0030193;Pain;16
C0019796;HMGB1 Protein;DISRUPTS;C0004391;Autophagy;6
C0076080;temozolomide;DISRUPTS;C0007595;Cell Growth;29
C1333908|3146;HMGB1 gene|HMGB1;DISRUPTS;C0004391;Autophagy;16
C0042523;Verapamil;DISRUPTS;C0003811;cardiac arrhythmia;17
C0017725;Glucose;DISRUPTS;C0004391;Autophagy;27
C0174680|595;Cyclin D1|CCND1;DISRUPTS;C0007586;Cell Cycle;23
C0279516;Anti-Bacterial Agents;DISRUPTS;C1325881;biofilm formation;47
C0087163;Levocarnitine;DISRUPTS;C0023775;Lipid Peroxidation;6
C0014442;Enzymes;DISRUPTS;C0334227;Tumor cells, malignant;9
727|728;C5|C5AR1;DISRUPTS;C0008018;Chemotaxis;13
C0003402;Antioxidants;DISRUPTS;C0007222;Cardiovascular Diseases;9
C0005456;Binding Sites;DISRUPTS;C0243102;enzyme activity;18
C0023820;Lipoproteins;DISRUPTS;C0004153;Atherosclerosis;10
C0032615;Polyunsaturated Fatty Acids;DISRUPTS;C0021368;Inflammation;23
C0032615;Polyunsaturated Fatty Acids;DISRUPTS;C0242606;Oxidative Stress;8
C0299583|3952;Leptin|LEP;DISRUPTS;C0001527;Adipose tissue;16
C0003402;Antioxidants;DISRUPTS;C0010957;Tissue damage;6
C0058372;diphenyl;DISRUPTS;C0018270;Growth;11
820;CAMP;DISRUPTS;C0018270;Growth;108
C0030095;Oxytocin;DISRUPTS;C0004268;Attention;7
C0073096;resveratrol;DISRUPTS;C1155266;Inflammatory Response;20
C0694888|5728;PTEN gene|PTEN;DISRUPTS;C0031715;Phosphorylation;74
C0017710;Glucocorticoids;DISRUPTS;C0879626;Adverse effects;17
C0002059;Alkaline Phosphatase;DISRUPTS;C0007634;Cells;23
C0897640;tanshinone II A;DISRUPTS;C0007620;Cell Survival;9
C0525037|1029;CDKN2A gene|CDKN2A;DISRUPTS;C0006826;Malignant Neoplasms;28
C0242209;Sugars;DISRUPTS;C0017952;Glycolysis;6
C1367471|926;CD8B1 gene|CD8B;DISRUPTS;C0027651;Neoplasm;25
C0000843;Abscisic Acid;DISRUPTS;C0243144;uptake;9
C1451465|1398;CRK protein, human|CRK;DISRUPTS;C0007634;Cells;26
C0079419|7157;TP53 gene|TP53;DISRUPTS;C0017952;Glycolysis;17
C0043335;Xenobiotics;DISRUPTS;C0007634;Cells;7
C1335837|6513;SLC2A1 gene|SLC2A1;DISRUPTS;C0017952;Glycolysis;9
C0079189;cytokine;DISRUPTS;C0029431;Osteoclasts;10
C0003765;Arginine;DISRUPTS;C0243144;uptake;37
C0025598;Metformin;DISRUPTS;C0162638;Apoptosis;60
C0069413;oleuropein;DISRUPTS;C0018270;Growth;8
C0162772;Reactive Oxygen Species;DISRUPTS;C0334227;Tumor cells, malignant;95
C0028951;Oligomycins;DISRUPTS;C1148926;adenosinetriphosphatase activity;20
C0971473;Cilengitide;DISRUPTS;C0018270;Growth;6
C1332379|578;BAK1 gene|BAK1;DISRUPTS;C1153488;apoptogenic cytochrome c release channel activity;25
C0003250;Monoclonal Antibodies;DISRUPTS;C0001511;Adhesions;229
C0813622;Hyaluronan;DISRUPTS;C0001511;Adhesions;9
C1332712|960;CD44 gene|CD44;DISRUPTS;C0001511;Adhesions;11
C0041214;Trypanocidal Agents;DISRUPTS;C0018270;Growth;10
9531;BAG3;DISRUPTS;C0596402;cytotoxicity;6
C0669365|4846;NOS3 protein, human|NOS3;DISRUPTS;C0003483;Aorta;13
C0079459;Granulocyte Colony-Stimulating Factor;DISRUPTS;C0162638;Apoptosis;36
C0010505;Cyanides;DISRUPTS;C0243144;uptake;23
C0012466;Dinitrophenols;DISRUPTS;C0243144;uptake;50
C0525037|1029;CDKN2A gene|CDKN2A;DISRUPTS;C0596290;Cell Proliferation;50
C0033684;Proteins;DISRUPTS;C1155328;Antiviral Response;10
C0061746;glycylsarcosine;DISRUPTS;C0243144;uptake;7
C0298973|472;ataxia telangiectasia mutated protein|ATM;DISRUPTS;C0031715;Phosphorylation;15
C0062941;homoharringtonine;DISRUPTS;C0007595;Cell Growth;6
C0919418;Cyclin-Dependent Kinase Inhibitor Proteins;DISRUPTS;C0596290;Cell Proliferation;18
C0010656;caspase;DISRUPTS;C0597295;Protein Biosynthesis;7
C0013227;Pharmaceutical Preparations;DISRUPTS;C0230517;Dividing cell;6
C0003241;Antibodies;DISRUPTS;C0031715;Phosphorylation;74
57650;CIP2A;DISRUPTS;C0596290;Cell Proliferation;10
C0378018;astragaloside IV;DISRUPTS;C0162638;Apoptosis;31
C0038838;Superoxide Dismutase;DISRUPTS;C0007634;Cells;32
C0169101;Mitogen-Activated Protein Kinase Kinases;DISRUPTS;C1150604;MAP kinase kinase activity;8
C0013227;Pharmaceutical Preparations;DISRUPTS;C0042769;Virus Diseases;34
C1448177|7124;TNF protein, human|TNF;DISRUPTS;C0559546;Adverse reactions;6
C0003765;Arginine;DISRUPTS;C0597295;Protein Biosynthesis;17
C0011501;Deoxyglucose;DISRUPTS;C0596620;glucose metabolism;11
C0021760;Interleukin-6;DISRUPTS;C0598934;tumor growth;10
C0003242;Antibodies, Anti-Idiotypic;DISRUPTS;C0003272;Antibody -dependent cell cytotoxicity;7
C0964024|79444;BIRC7 protein, human|BIRC7;DISRUPTS;C0162638;Apoptosis;45
C0074992;sphingosine 1-phosphate;DISRUPTS;C0162638;Apoptosis;35
C1416656|9365;KL gene|KL;DISRUPTS;C0162638;Apoptosis;7
C0623362;Matrix Metalloproteinases;DISRUPTS;C0015350;Extracellular Matrix;231
C0035681|100616102|100862685|100862688;DNA-Directed RNA Polymerase|ERVK-9|ERVK-19|ERVK-11;DISRUPTS;C0040649;Transcription, Genetic;51
C1367731|5599;MAPK8 gene|MAPK8;DISRUPTS;C0038435;Stress;8
C1377705;Preservative free ingredient;DISRUPTS;C0031715;Phosphorylation;12
C0124209;Isothiocyanate;DISRUPTS;C0018270;Growth;10
C0115137;Durapatite;DISRUPTS;C0018270;Growth;21
C0017822;GLUTATHIONE PEROXIDASE;DISRUPTS;C0022646;Kidney;7
C0038838;Superoxide Dismutase;DISRUPTS;C0022646;Kidney;10
C0003250;Monoclonal Antibodies;DISRUPTS;C0019693;HIV Infections;15
C0033684;Proteins;DISRUPTS;C0037080;Signal Pathways;35
C0035983;Ryanodine;DISRUPTS;C1153437;ryanodine-sensitive calcium-release channel activity;23
C0039629;Tetracaine;DISRUPTS;C1153437;ryanodine-sensitive calcium-release channel activity;6
C0010738;Cytochalasin D;DISRUPTS;C0025979;Microfilaments;67
22943;DKK1;DISRUPTS;C1518440;Nuclear Translocation;6
C0023820;Lipoproteins;DISRUPTS;C0023796;Lipolysis;6
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;DISRUPTS;C0013081;Down-Regulation;23
C0012472;Dinoprostone;DISRUPTS;C0021368;Inflammation;7
C0380603;Fibroblast Growth Factor 2;DISRUPTS;C0008767;Cicatrix;8
C1336014;Small RNA;DISRUPTS;C0596290;Cell Proliferation;20
C0034392;Quercetin;DISRUPTS;C0596290;Cell Proliferation;67
C0014442;Enzymes;DISRUPTS;C0031715;Phosphorylation;20
C0033684;Proteins;DISRUPTS;C0031715;Phosphorylation;84
C0060794;fucoidan;DISRUPTS;C0018270;Growth;33
C0014442;Enzymes;DISRUPTS;C0025519;Metabolism;10
C0033684;Proteins;DISRUPTS;C0025519;Metabolism;11
C0037494;Sodium Chloride;DISRUPTS;C0683283;repulsion;16
C0033684;Proteins;DISRUPTS;C1510470;Motility;22
C0009325;Collagen;DISRUPTS;C0175996;Protoplasm;55
C0086661|4609;MYC gene|MYC;DISRUPTS;C0007634;Cells;15
C0079925;Oligonucleotides, Antisense;DISRUPTS;C0040711;Translation, Genetic;61
C1099354;RNA, Small Interfering;DISRUPTS;C0040711;Translation, Genetic;24
C0175677;Injury;DISRUPTS;C1328818;Podocytes;7
C1136102;Capsid Proteins;DISRUPTS;C0040711;Translation, Genetic;17
C0017725;Glucose;DISRUPTS;C0020456;Hyperglycemia;15
C0665829|2660;myostatin|MSTN;DISRUPTS;C0596997;Myogenesis;14
C0030946;Endopeptidases;DISRUPTS;C0007608;cell motility;9
C0054433;caffeic acid;DISRUPTS;C0596290;Cell Proliferation;8
C0387583;cyclooxygenase 2;DISRUPTS;C0007634;Cells;32
C0389995;Rho-associated kinase;DISRUPTS;C0031715;Phosphorylation;11
C0010467;Curcumin;DISRUPTS;C1510470;Motility;15
C1336014;Small RNA;DISRUPTS;C0040649;Transcription, Genetic;9
C0028925;Oleanolic Acid;DISRUPTS;C0018270;Growth;18
C0002395;Alzheimer's Disease;DISRUPTS;C0598501;Chromosome Pairing;7
C0919443;BCL1 Oncogene;DISRUPTS;C0007634;Cells;9
C0056580;cucurbitacin B;DISRUPTS;C0596290;Cell Proliferation;10
C0026955;Mycotoxins;DISRUPTS;C0018270;Growth;27
C0010467;Curcumin;DISRUPTS;C0600688;Toxic effect;17
C0020268;Hydrocortisone;DISRUPTS;C0162638;Apoptosis;11
C0003316;Epitopes;DISRUPTS;C0872079;Protein-Protein Interaction;8
C0004057;Aspirin;DISRUPTS;C0006826;Malignant Neoplasms;29
C0250400|100506658;occludin|OCLN;DISRUPTS;C0031164;Permeability;7
C0008269;Chloroquine;DISRUPTS;C0007620;Cell Survival;8
C0208355;multicatalytic endopeptidase complex;DISRUPTS;C0010854;Cytosol;82
C0540654;CASP8 and FADD-like apoptosis regulating protein;DISRUPTS;C1159825;caspase activation;11
C1333647;Functional RNA;DISRUPTS;C0040649;Transcription, Genetic;22
C0678133;Taxol;DISRUPTS;C0018270;Growth;47
C0669365|4846;NOS3 protein, human|NOS3;DISRUPTS;C0011847;Diabetes;7
C0003968;Ascorbic Acid;DISRUPTS;C0007620;Cell Survival;12
C0028910;Oils, Volatile;DISRUPTS;C1160190;spore germination;9
C1332828|1557;CYP2C19 gene|CYP2C19;DISRUPTS;C0005821;Blood Platelets;18
C0351745;Tonics;DISRUPTS;C0026609;Motor Neurons;8
C0037473;Sodium;DISRUPTS;C0428880;Systolic blood pressure;6
C0032458;Polycyclic Hydrocarbons, Aromatic;DISRUPTS;C0018270;Growth;23
C0003242;Antibodies, Anti-Idiotypic;DISRUPTS;C0162638;Apoptosis;87
C0013216;Pharmacotherapy;DISRUPTS;C0600688;Toxic effect;70
C0599786;Pollutant;DISRUPTS;C0600688;Toxic effect;6
C1136254;Microbicides;DISRUPTS;C0007634;Cells;24
C0038333;Stilbenes;DISRUPTS;C0018270;Growth;12
C0079189;cytokine;DISRUPTS;C0004561;B-Lymphocytes;12
C1099354;RNA, Small Interfering;DISRUPTS;C0013081;Down-Regulation;28
C0008260;Chlorophyll;DISRUPTS;C0013846;Electron Transport;7
C0003015;Angiotensin-Converting Enzyme Inhibitors;DISRUPTS;C0033687;Proteinuria;21
C0074175;schizandrin B;DISRUPTS;C0018270;Growth;8
C0963318;rhamnolipid;DISRUPTS;C0038887;Surface Tension;23
C0066837;moxonidine;DISRUPTS;C0005823;Blood Pressure;15
C0006463;Busulfan;DISRUPTS;C0600688;Toxic effect;14
C0059256;Endopeptidase K;DISRUPTS;C1325881;biofilm formation;8
C0343401;MRSA - Methicillin resistant Staphylococcus aureus infection;DISRUPTS;C1325881;biofilm formation;11
C0025746;Methylene blue;DISRUPTS;C0851346;Radiation;21
C0027404;Narcolepsy;DISRUPTS;C0027882;Neurons;18
C0007012;Carbon Dioxide;DISRUPTS;C0031764;Photosynthesis;34
C0085826;Antiplatelet Agents;DISRUPTS;C0005821;Blood Platelets;26
C0028128;Nitric Oxide;DISRUPTS;C0006104;Brain;7
C1526882;PP1;DISRUPTS;C0007608;cell motility;6
C0001645;Adrenergic beta-Antagonists;DISRUPTS;C0741923;CARDIAC EVENT;7
C0040845;Tretinoin;DISRUPTS;C0007634;Cells;59
C0936060;indoleacetic acid;DISRUPTS;C1177284;abscission;8
C0001962;Ethanol;DISRUPTS;C0086982;Signal Transduction Pathways;9
