subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0013216;Pharmacotherapy;STIMULATES;C0018270;Growth;26
C0020281;Hydrogen Peroxide;STIMULATES;C0039654;Tetradecanoylphorbol Acetate;34
C0382839;CD94 Antigen;STIMULATES;C0022688;Natural Killer Cells;6
C0107103;Brain-Derived Neurotrophic Factor;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;40
C1367721|1950;EGF gene|EGF;STIMULATES;C0387583;cyclooxygenase 2;16
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C1179106;Motor protein;40
C0023810;Lipopolysaccharides;STIMULATES;C0536678|5320;PLA2G2A protein, human|PLA2G2A;7
C0079189;cytokine;STIMULATES;C0030281;Structure of beta Cell of islet;8
C0012328;Dihydroxycholecalciferols;STIMULATES;C0108082;Vitamin D3 Receptor;10
3491;CYR61;STIMULATES;C0021760;Interleukin-6;6
C0080222|7040;TGFB1 protein, human|TGFB1;STIMULATES;C1366765|5595;MAPK3 gene|MAPK3;8
C0597357;receptor;STIMULATES;C0682972|8322|10316|23566|59352|117195|117196|134391|165140|222545|259249|441931|442206;G-Protein-Coupled Receptors|FZD4|NMUR1|LPAR3|LGR6|MRGPRX3|MRGPRX4|GPR151|OXER1|GPRC6A|MRGPRX1|VN1R17P|GPR166P;9
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0002240;alpha-Actin;8
C0086376;GTP-Binding Proteins;STIMULATES;C0682972;G-Protein-Coupled Receptors;14
C0728940;Excision;STIMULATES;C0014653;Equilibrium;10
C0538674;Heme Oxygenase-1;STIMULATES;C0206116;Microglia;10
C0123759;Interleukin-12;STIMULATES;C1336636|7099;TLR4 gene|TLR4;8
C1448177|7124;TNF protein, human|TNF;STIMULATES;C1336636|7099;TLR4 gene|TLR4;25
C0034798;Dopamine Receptor;STIMULATES;C0009170;Cocaine;6
C0006353;Buffers;STIMULATES;C0014442;Enzymes;10
C0034802;Epidermal Growth Factor Receptor;STIMULATES;C0079904;NF-kappa B;6
C0034802;Epidermal Growth Factor Receptor;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;21
C0022984;Laminin;STIMULATES;C0007634;Cells;42
C0166417;PPAR gamma;STIMULATES;C0015684;Fatty Acids;8
C0062534|3082;Hepatocyte Growth Factor|HGF;STIMULATES;5879;RAC1;6
C0285558|207;RAC-Alpha Serine/Threonine Kinase|AKT1;STIMULATES;C0079904;NF-kappa B;8
C0033684;Proteins;STIMULATES;C1148926;adenosinetriphosphatase activity;16
C0021747;Interferons;STIMULATES;C0042736;Viral Proteins;6
C0733470|3439;human leukocyte interferon|IFNA1;STIMULATES;C0024075;Luciferases;9
C0079189;cytokine;STIMULATES;C1456380|1432;MAPK14 protein, human|MAPK14;15
C0017337;Genes;STIMULATES;C0016030;Fibroblasts;51
C0000545;Eicosapentaenoic Acid;STIMULATES;C0015684;Fatty Acids;10
C0015684;Fatty Acids;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;6
C0669470|6794;Serine/Threonine Protein Kinase 11|STK11;STIMULATES;C0031715;Phosphorylation;19
C0301521;Therapeutic vaccine;STIMULATES;C0039195;T-Lymphocytes, Cytotoxic;12
C0040018;Thrombin;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;100
C1171892|7422;VEGF protein, human|VEGFA;STIMULATES;C0225336;Endothelial Cells;160
C0015075;Ethylene;STIMULATES;C0035696;RNA, Messenger;11
C0040018;Thrombin;STIMULATES;C0061928;GTPase-Activating Proteins;18
C0004409;Auxins;STIMULATES;C0035668;RNA;8
C0021756;Interleukin-2;STIMULATES;C0023810;Lipopolysaccharides;26
C0072899;Receptors, AMPA;STIMULATES;C0080093;N-Methyl-D-Aspartate Receptors;15
C0919432|4088;SMAD3 gene|SMAD3;STIMULATES;C0040690;Transforming Growth Factor beta;54
C0669368;Nitric Oxide Synthase Type I;STIMULATES;C0669372|4843;NOS2A protein, human|NOS2;6
C1564907;Receptors, Pattern Recognition;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;8
C0001443;Adenosine;STIMULATES;C0028128;Nitric Oxide;45
C0967777|177|5891;renal tumor antigen|AGER|MOK;STIMULATES;C0079904;NF-kappa B;6
C0040549;Toxin;STIMULATES;C0534519;Caspase-1;6
C0021641|3630;Insulin|INS;STIMULATES;C0079904;NF-kappa B;9
760;CA2;STIMULATES;C0249742;Receptors, Calcium-Sensing;13
C0030956;Peptides;STIMULATES;C0043047;Water;7
C0006772;Calmodulin;STIMULATES;C0597298;Protein Isoforms;21
760;CA2;STIMULATES;C0682972;G-Protein-Coupled Receptors;12
C0028128;Nitric Oxide;STIMULATES;C0043047;Water;10
4137;MAPT;STIMULATES;C0206116;Microglia;9
199;AIF1;STIMULATES;C0206116;Microglia;31
C0042291;Valproic Acid;STIMULATES;22914;KLRK1;8
C0079189;cytokine;STIMULATES;C0003250;Monoclonal Antibodies;7
C0043047;Water;STIMULATES;C0003402;Antioxidants;20
C0206364;Receptor Protein-Tyrosine Kinases;STIMULATES;C0031669;Phospholipase C;8
C0206364;Receptor Protein-Tyrosine Kinases;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;28
C0034790;T-Cell Receptor;STIMULATES;C0037080;Signal Pathways;13
5879;RAC1;STIMULATES;C0812234|387;RHOA gene|RHOA;37
C0040018;Thrombin;STIMULATES;C0015513;Factor VIII-Related Antigen;17
C0243043|3308;Heat-Shock Proteins 70|HSPA4;STIMULATES;C1519751;Ubiquitination;16
C0084873|4915;Neurotrophic Tyrosine Kinase Receptor Type 2|NTRK2;STIMULATES;C0031715;Phosphorylation;6
C0028959;Oligosaccharides;STIMULATES;C0079189;cytokine;7
C0209338|6351;Chemokine (C-C Motif) Ligand 4|CCL4;STIMULATES;C0009325;Collagen;9
23038;WDTC1;STIMULATES;5908;RAP1B;6
23038;WDTC1;STIMULATES;C0016011;Platelet Glycoprotein GPIIb-IIIa Complex;6
C0066908;Receptors, Opioid, mu;STIMULATES;C0242402;Opioids;7
7422;VEGFA;STIMULATES;C0378516|2321;Vascular Endothelial Growth Factor Receptor-1|FLT1;8
C0044232;1-(carboxymethylthio)tetradecane;STIMULATES;C0166418|5465;Peroxisome Proliferator-Activated Receptors|PPARA;6
C0017725;Glucose;STIMULATES;C0015684;Fatty Acids;33
C0015684;Fatty Acids;STIMULATES;C0017725;Glucose;27
C1332714|920;CD4 gene|CD4;STIMULATES;C0003241;Antibodies;52
C0081880;Natriuretic Peptide, C-Type;STIMULATES;C0018338;Cyclic GMP;120
C0021760;Interleukin-6;STIMULATES;C1325331|3572;IL6ST gene|IL6ST;34
C0020281;Hydrogen Peroxide;STIMULATES;C0012929;DNA, Mitochondrial;8
C0017725;Glucose;STIMULATES;C1336636|7099;TLR4 gene|TLR4;12
C1448177|7124;TNF protein, human|TNF;STIMULATES;C1565860|4513|5743;prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase), human|COX2|PTGS2;11
C0012472;Dinoprostone;STIMULATES;C0003695;Arachidonic Acid;24
C0694888|5728;PTEN gene|PTEN;STIMULATES;C1515844;AKT Signaling Pathway;37
C0021747;Interferons;STIMULATES;C1366394|6776;STAT5A protein, human|STAT5A;18
C0034818|3643;Insulin Receptor|INSR;STIMULATES;C0021641|3630;Insulin|INS;63
C0140080;Insulin-Like-Growth Factor I Receptor;STIMULATES;C0021641|3630;Insulin|INS;8
C0080222|7040;TGFB1 protein, human|TGFB1;STIMULATES;C0007600;Cell Line;14
C0021753;Interleukin-1 beta;STIMULATES;C0027950;neutrophil;78
51761;ATP8A2;STIMULATES;C0034836;Purinoceptor;40
C0383327;Interleukin-18;STIMULATES;C0033684;Proteins;6
C0033308;Progesterone;STIMULATES;C0021753;Interleukin-1 beta;6
C0597357;receptor;STIMULATES;C0123759;Interleukin-12;8
C1321919|7099;TLR4 protein, human|TLR4;STIMULATES;C0123759;Interleukin-12;9
C0023690;Ligation;STIMULATES;C0011065;Cessation of life;15
C0030095;Oxytocin;STIMULATES;760;CA2;33
C0023779;Lipids;STIMULATES;C0008377;Cholesterol;41
C0007745;Ceramides;STIMULATES;C0008377;Cholesterol;11
C0162772;Reactive Oxygen Species;STIMULATES;27035;NOX1;14
C1610033|3439;Interferon Alpha, Human|IFNA1;STIMULATES;C0007634;Cells;60
C0087111;Therapeutic procedure;STIMULATES;C0003618;Desire for food;50
C0085295;Interleukin-10;STIMULATES;C1336636|7099;TLR4 gene|TLR4;16
C0027754|4803;Nerve Growth Factors|NGF;STIMULATES;C0024432;macrophage;7
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;STIMULATES;C0670896;Toll-like receptors;6
C0003595|348;Apolipoprotein E|APOE;STIMULATES;C0023820;Lipoproteins;16
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;STIMULATES;C0754728|7097;Toll-Like Receptor 2|TLR2;16
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;STIMULATES;C1336636|7099;TLR4 gene|TLR4;18
C1366394|6776;STAT5A protein, human|STAT5A;STIMULATES;C0079904;NF-kappa B;12
6736;SRY;STIMULATES;6662;SOX9;31
C0017710;Glucocorticoids;STIMULATES;C0079904;NF-kappa B;17
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;STIMULATES;C0128897|6347;Monocyte Chemoattractant Protein-1|CCL2;10
C0037494;Sodium Chloride;STIMULATES;C0033382;Proline;25
C0017696;Glucans;STIMULATES;C0008141;Chitin;6
C0218504|6387;Stromal Cell-Derived Factor 1|CXCL12;STIMULATES;5879;RAC1;7
C0022245;Isoproterenol;STIMULATES;C0035100|5972;Chymosin|REN;60
C0021760;Interleukin-6;STIMULATES;C1336636|7099;TLR4 gene|TLR4;41
C0017436;Gentamicins;STIMULATES;C0010294;Creatinine;13
C1099354;RNA, Small Interfering;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;35
6285;S100B;STIMULATES;C0079904;NF-kappa B;11
C0003818;Arsenic;STIMULATES;6098;ROS1;10
C0020431;Hyperbaric Oxygenation;STIMULATES;C0043240;Wound Healing;22
C0031412;Phenobarbital;STIMULATES;C0020364;Mixed Function Oxygenases;62
C0031412;Phenobarbital;STIMULATES;C0027310;NADPH-Ferrihemoprotein Reductase;10
C0001962;Ethanol;STIMULATES;C0010762;Cytochrome P450;63
C0011777;Dexamethasone;STIMULATES;C0534578|4653;trabecular meshwork-induced glucocorticoid response protein|MYOC;8
C0001962;Ethanol;STIMULATES;C0020364;Mixed Function Oxygenases;13
C0006772;Calmodulin;STIMULATES;C0033684;Proteins;75
C0006931;Capsaicin;STIMULATES;C1563722;Transient Receptor Potential Channels;28
C0034804;Estrogen Receptors;STIMULATES;C0037080;Signal Pathways;7
207;AKT1;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;8
C0079419|7157;TP53 gene|TP53;STIMULATES;C0080055|7157;Protein p53|TP53;51
C0017725;Glucose;STIMULATES;C0079904;NF-kappa B;59
C1366489|354;KLK3 gene|KLK3;STIMULATES;C0007634;Cells;9
C0699857;Nitrate;STIMULATES;C0028135;Nitrite Reductase;12
C0567415;Atom;STIMULATES;C0020275;Hydrogen;9
C1332714|920;CD4 gene|CD4;STIMULATES;C0282641;Transgenes;6
C0287531|1843;DUSP1 protein, human|DUSP1;STIMULATES;2048|5594;EPHB2|MAPK1;6
C0287531|1843;DUSP1 protein, human|DUSP1;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;10
C0037473;Sodium;STIMULATES;C0106269;Chloride-Bicarbonate Antiporters;22
9575;CLOCK;STIMULATES;C0027882;Neurons;6
C0025611;Methamphetamine;STIMULATES;C0035696;RNA, Messenger;6
C0040018;Thrombin;STIMULATES;C0021554;Inositol Phosphates;29
C0040648;TRANSCRIPTION FACTOR;STIMULATES;C0243041;Molecular Chaperones;10
C0072978|6352;RANTES|CCL5;STIMULATES;C0024432;macrophage;9
C1101536|3559|3669;Interleukin 2 Receptor, Alpha|IL2RA|ISG20;STIMULATES;C0024432;macrophage;6
C0299583;Leptin;STIMULATES;C0033640;PROTEIN KINASE;10
C0002131;Alloantigens;STIMULATES;C1332714|920;CD4 gene|CD4;21
C0016055;Fibronectins;STIMULATES;C0039194;T-Lymphocyte;15
C0040690;Transforming Growth Factor beta;STIMULATES;6935;ZEB1;12
C0040690;Transforming Growth Factor beta;STIMULATES;C0812306|2736;GLI2 gene|GLI2;7
C0084795;Tristetraprolin;STIMULATES;C1448177|7124;TNF protein, human|TNF;7
C0021753;Interleukin-1 beta;STIMULATES;C1257975;Mesenchymal Stem Cells;7
C0042291;Valproic Acid;STIMULATES;C0017337;Genes;11
C0597357;receptor;STIMULATES;C0039194;T-Lymphocyte;90
C1321919|7099;TLR4 protein, human|TLR4;STIMULATES;C0039194;T-Lymphocyte;25
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0017337;Genes;23
C0001473;ATP phosphohydrolase;STIMULATES;C0006675;Calcium;18
C0020306;hydroquinone;STIMULATES;C0068811;nitric oxide reductase;13
C1610033|3439;Interferon Alpha, Human|IFNA1;STIMULATES;C0011306;Dendritic Cells;23
C0056039;cobamamide;STIMULATES;C0524938;Mutase;27
C0019878;homocysteine;STIMULATES;C0033684;Proteins;28
C0115305;E-Selectin;STIMULATES;C0039194;T-Lymphocyte;9
C0021753;Interleukin-1 beta;STIMULATES;C1321301;Peripheral blood mononuclear cell;39
C0294154;activated protein C receptor;STIMULATES;C0033621;Protein C;22
C0013030;Dopamine;STIMULATES;C0597357;receptor;61
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0723595;Tace;9
C0857127;Induction;STIMULATES;C1563744;Lipogenesis;9
C0079281;Endothelin-1;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;26
C0051318;alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid;STIMULATES;C0013030;Dopamine;14
C0079281;Endothelin-1;STIMULATES;C0028128;Nitric Oxide;55
C0020282;Hydrogen Sulfide;STIMULATES;C0028128;Nitric Oxide;6
C0162772;Reactive Oxygen Species;STIMULATES;C0043317;Xanthine Oxidase;9
C0008328;Cholecystokinin;STIMULATES;C1179517;Acinar cell of pancreas;14
C0005367;Bicarbonates;STIMULATES;C0007012;Carbon Dioxide;22
C0006675;Calcium;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;12
C1334307|3814;KISS1 gene|KISS1;STIMULATES;C0007634;Cells;6
C1420563|6863;TAC1 gene|TAC1;STIMULATES;C0007634;Cells;6
C0021753;Interleukin-1 beta;STIMULATES;C1336636|7099;TLR4 gene|TLR4;22
C0008318;Cholecalciferol;STIMULATES;C0671062;cathelicidin;10
C1332823|7852;CXCR4 gene|CXCR4;STIMULATES;C0007634;Cells;50
C0074331;senktide;STIMULATES;C1368102|6870;TACR3 protein, human|TACR3;18
C0169661;Janus kinase 2;STIMULATES;C1367307|6774;STAT3 gene|STAT3;12
C0169524;hippocampal cholinergic neurostimulating peptide;STIMULATES;C0001041;Acetylcholine;16
820;CAMP;STIMULATES;5906|27342|54386;RAP1A|RABGEF1|TERF2IP;48
820;CAMP;STIMULATES;C0056695|1385;Cyclic AMP-Responsive DNA-Binding Protein|CREB1;22
C0040549;Toxin;STIMULATES;C0021753;Interleukin-1 beta;17
760;CA2;STIMULATES;C0031678;Phosphoric Monoester Hydrolases;20
C0040549;Toxin;STIMULATES;C1448177|7124;TNF protein, human|TNF;17
760;CA2;STIMULATES;C0031727;Phosphotransferases;63
C0732611;Selective Estrogen Receptor Modulators;STIMULATES;C0665341;Estrogen Receptor alpha;9
760;CA2;STIMULATES;C0040648;TRANSCRIPTION FACTOR;10
C0657318;lysyl-arginyl-alanyl-lysyl-alanyl-lysyl-threonyl-threonyl-lysyl-lysyl-arginine;STIMULATES;C0007634;Cells;9
C0013227;Pharmaceutical Preparations;STIMULATES;C0206588;Receptors, Nuclear;20
C0030234;Palmitic Acid;STIMULATES;C1336636|7099;TLR4 gene|TLR4;7
C0033640;PROTEIN KINASE;STIMULATES;C0007634;Cells;41
C0037906;Sphingomyelins;STIMULATES;C0007745;Ceramides;24
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;STIMULATES;C0291573;caspase-3;81
C1565860;prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase), human;STIMULATES;C0291573;caspase-3;9
C0037473;Sodium;STIMULATES;C0037492;Sodium Channel;12
C0014939;Estrogens;STIMULATES;C0002844;Androgens;38
C0037494;Sodium Chloride;STIMULATES;C0017337;Genes;34
C0003009;Angiotensin II;STIMULATES;C0596902;Membrane Transport Proteins;6
C0003009;Angiotensin II;STIMULATES;C0529330;Receptor, Angiotensin, Type 1;66
C0031469;Phenylephrine;STIMULATES;C0034784;alpha-adrenergic receptor;13
C1176309;bortezomib;STIMULATES;C1334155|5366;phorbol-12-myristate-13-acetate-induced protein 1|PMAIP1;8
C0299583;Leptin;STIMULATES;C1448177|7124;TNF protein, human|TNF;9
C0003779;Argipressin;STIMULATES;C0213238;Aquaporin 2;25
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0105770;beta catenin;13
C0285890;alpha-Synuclein;STIMULATES;C0206116;Microglia;54
2308;FOXO1;STIMULATES;C1332396|10018;BCL2-Related Protein 11|BCL2L11;11
C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;STIMULATES;C0011306;Dendritic Cells;69
C0911014;ghrelin;STIMULATES;C0031715;Phosphorylation;42
C0020855;IgG1;STIMULATES;959;CD40LG;7
C0911014;ghrelin;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;22
C0302583;Iron;STIMULATES;C0052430;artemisinine;10
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C1367731|5599;MAPK8 gene|MAPK8;18
C0013089;Doxorubicin;STIMULATES;C1448177|7124;TNF protein, human|TNF;8
C0006632;Cadmium;STIMULATES;C0023779;Lipids;8
C0079189;cytokine;STIMULATES;C0017526;Giant Cells;7
C0004855;Bay-K-8644;STIMULATES;C0006675;Calcium;38
C0035668;RNA;STIMULATES;C0079904;NF-kappa B;23
C0002525;Amino Acids, Essential;STIMULATES;C0597295;Protein Biosynthesis;17
C1335824|6469;SHH gene|SHH;STIMULATES;C0007634;Cells;13
C0033640;PROTEIN KINASE;STIMULATES;C0031686;Protein phosphatase;8
C0162772;Reactive Oxygen Species;STIMULATES;C1456380|1432;MAPK14 protein, human|MAPK14;34
C0043552;Zymosan;STIMULATES;C0387583;cyclooxygenase 2;7
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;5025;P2RX4;15
C0079419|7157;TP53 gene|TP53;STIMULATES;C1518440;Nuclear Translocation;11
C0207071;Ciliary Neurotrophic Factor;STIMULATES;C0042395;Vasoactive Intestinal Peptide;7
C0207071;Ciliary Neurotrophic Factor;STIMULATES;C1366646|7432;VIP gene|VIP;9
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0041538;Ubiquitin;14
C0001962;Ethanol;STIMULATES;C0061605;Glycine Receptors;13
C0014822|2056;Erythropoietin|EPO;STIMULATES;C1171892|7422;VEGF protein, human|VEGFA;12
C0008377;Cholesterol;STIMULATES;3290;HSD11B1;38
C0387687|1234;Chemokine (C-C Motif) Receptor 5|CCR5;STIMULATES;C1367471|926;CD8B1 gene|CD8B;6
C0014912;Estradiol;STIMULATES;C0033308;Progesterone;108
C0289507;NF-E2-Related Factor 2;STIMULATES;C0538674;Heme Oxygenase-1;30
C0302189;Cell Therapy;STIMULATES;C0043240;Wound Healing;45
C0035693;RNA, Double-Stranded;STIMULATES;C0035668;RNA;17
C0080222|7040;TGFB1 protein, human|TGFB1;STIMULATES;C0225336;Endothelial Cells;25
C0016006;Fibrinogen;STIMULATES;C0032140|5340;Plasminogen|PLG;44
C0017890;Glycine;STIMULATES;C0008203;Chlorides;51
C0733758;Follicle Stimulating Hormone;STIMULATES;C0039601;Testosterone;9
C0017337;Genes;STIMULATES;C0002059;Alkaline Phosphatase;8
C1367471|926;CD8B1 gene|CD8B;STIMULATES;C0022688;Natural Killer Cells;23
C0003009;Angiotensin II;STIMULATES;C0079904;NF-kappa B;59
C0056978|3627;CXC chemokine IP-10|CXCL10;STIMULATES;C0004112;Astrocytes;7
C0028066;Nifedipine;STIMULATES;C0013227;Pharmaceutical Preparations;8
C0387583;cyclooxygenase 2;STIMULATES;C0012472;Dinoprostone;93
C0387583;cyclooxygenase 2;STIMULATES;C0669372|4843;NOS2A protein, human|NOS2;12
C0021753;Interleukin-1 beta;STIMULATES;C0031727;Phosphotransferases;32
C0023810;Lipopolysaccharides;STIMULATES;C0021764;Interleukins;41
C0125606;leukemia inhibitory factor;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;10
C0021641|3630;Insulin|INS;STIMULATES;C1323803;phosphoinositide 3-kinase activity;13
C0220918;succinate;STIMULATES;C0021753;Interleukin-1 beta;6
C0023810;Lipopolysaccharides;STIMULATES;C0600251;Interleukin-1 alpha;91
C1448177|7124;TNF protein, human|TNF;STIMULATES;820;CAMP;19
C0013227;Pharmaceutical Preparations;STIMULATES;C0596902;Membrane Transport Proteins;32
C0036751;Serotonin;STIMULATES;C0597357;receptor;72
C0021641;Insulin;STIMULATES;C0003009;Angiotensin II;9
C0003009;Angiotensin II;STIMULATES;C0014822|2056;Erythropoietin|EPO;8
C0013227;Pharmaceutical Preparations;STIMULATES;820;CAMP;101
C0003009;Angiotensin II;STIMULATES;C1518440;Nuclear Translocation;26
C0026056;Midazolam;STIMULATES;C0205923;Benzodiazepine Receptor;13
C0014442;Enzymes;STIMULATES;C0162772;Reactive Oxygen Species;30
C0384648;Interleukin-17;STIMULATES;C1332652|2919;Chemokine (C-X-C Motif) Ligand 1|CXCL1;8
C0041368;Tumor Necrosis Factors;STIMULATES;C0291573;caspase-3;8
355;FAS;STIMULATES;C0291573;caspase-3;37
C0758917;procaspase-9;STIMULATES;C0291573;caspase-3;14
C0243192;agonists;STIMULATES;C0078056;Vascular Cell Adhesion Molecule-1;7
C0003289;Antidepressive Agents;STIMULATES;C0379900;Receptor, Serotonin, 5-HT1A;23
C0003241;Antibodies;STIMULATES;C0015879;Ferritin;14
C0242417;Oxidase;STIMULATES;C0162772;Reactive Oxygen Species;55
C1367453|3164;NR4A1 gene|NR4A1;STIMULATES;C0034790|6962;T-Cell Receptor|TRBV20OR9-2;6
C0028040;Nicotine;STIMULATES;C0051334;alpha-bungarotoxin receptor;39
C0001022;Acetyl-CoA Carboxylase;STIMULATES;C0015684;Fatty Acids;10
C0041986;Uridine Diphosphate;STIMULATES;C0390418;purinoceptor P2Y6;20
10125;RASGRP1;STIMULATES;2048|5594;EPHB2|MAPK1;6
C0001480;Adenosine Triphosphate;STIMULATES;C0021760;Interleukin-6;9
C0597357;receptor;STIMULATES;C0024432;macrophage;28
63967;CLSPN;STIMULATES;C0659150|1111;CHEK1 protein, human|CHEK1;14
C0162772;Reactive Oxygen Species;STIMULATES;C0282554;chemokine;10
C0031727;Phosphotransferases;STIMULATES;C0659150|1111;CHEK1 protein, human|CHEK1;6
C1171892|7422;VEGF protein, human|VEGFA;STIMULATES;C0018284;Growth Factor;22
C1332727|8317;CDC7 gene|CDC7;STIMULATES;C0031715;Phosphorylation;8
C0006784;Calpain;STIMULATES;C0597304;Proteolysis;118
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0165519|4318;Gelatinase B|MMP9;11
C0005198;beta-Caseins;STIMULATES;C0033371;Prolactin;6
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0025543;Metalloproteases;21
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0623362;Matrix Metalloproteinases;62
C1333543|2261;FGFR3 gene|FGFR3;STIMULATES;C0034830;Nicotinic Receptors;10
C0030956;Peptides;STIMULATES;C1151015;adenylate cyclase activity;20
C0034801;Opioid Receptor;STIMULATES;C0140057;Receptors, Opioid, delta;6
C0072980;Sirolimus (substance);STIMULATES;C1307407|2475;FRAP1 protein, human|MTOR;17
C1332125;AXIN1 gene;STIMULATES;C0079419|7157;TP53 gene|TP53;7
C0006675;Calcium;STIMULATES;2048|5594;EPHB2|MAPK1;15
C0022457|3845;K-ras Oncogene|KRAS;STIMULATES;C0079904;NF-kappa B;16
C0087111;Therapeutic procedure;STIMULATES;C0013123;Water consumption;48
C0165032;imiquimod;STIMULATES;C0079904;NF-kappa B;6
C0105770;beta catenin;STIMULATES;C0079904;NF-kappa B;11
C0006675;Calcium;STIMULATES;C0079904;NF-kappa B;19
C0006675;Calcium;STIMULATES;C0079633;Interleukin-8;6
C0165032;imiquimod;STIMULATES;C0971207|51284;TLR7 protein, human|TLR7;28
C0006675;Calcium;STIMULATES;C0079189;cytokine;6
C0084088;poliovirus receptor;STIMULATES;C0334227;Tumor cells, malignant;6
2048|5594;EPHB2|MAPK1;STIMULATES;C0021665;Insulin-Like Growth Factor I;6
C0021665;Insulin-Like Growth Factor I;STIMULATES;C0009325;Collagen;54
C0040690;Transforming Growth Factor beta;STIMULATES;C0017973;Glycosaminoglycans;16
C0018284;Growth Factor;STIMULATES;C0017973;Glycosaminoglycans;6
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0007600;Cell Line;30
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0040648;TRANSCRIPTION FACTOR;36
C0016026;Fibroblast Growth Factor;STIMULATES;C0060369;Fibroblast Growth Factor Receptors;42
